first,firstbreed,breedage,firstreturn,returnage
16,NA,NA,NA,NA
16,NA,NA,NA,NA
16,21,5,19,3
16,NA,NA,NA,NA
16,NA,NA,NA,NA
16,NA,NA,19,3
16,NA,NA,NA,NA
16,22,6,19,3
16,NA,NA,NA,NA
16,NA,NA,18,2
16,NA,NA,18,2
16,NA,NA,NA,NA
16,NA,NA,NA,NA
16,NA,NA,NA,NA
16,NA,NA,NA,NA
16,NA,NA,NA,NA
16,22,6,19,3
16,NA,NA,NA,NA
16,NA,NA,NA,NA
16,NA,NA,NA,NA
16,NA,NA,NA,NA
16,NA,NA,NA,NA
16,22,6,19,3
16,NA,NA,22,6
16,NA,NA,19,3
16,NA,NA,NA,NA
16,NA,NA,20,4
16,NA,NA,NA,NA
16,NA,NA,NA,NA
16,NA,NA,19,3
16,NA,NA,NA,NA
16,NA,NA,NA,NA
16,NA,NA,NA,NA
16,21,5,18,2
16,NA,NA,NA,NA
16,NA,NA,19,3
16,NA,NA,NA,NA
16,NA,NA,NA,NA
16,NA,NA,19,3
16,21,5,18,2
16,NA,NA,NA,NA
16,NA,NA,NA,NA
16,NA,NA,NA,NA
16,NA,NA,NA,NA
16,NA,NA,22,6
16,NA,NA,NA,NA
16,NA,NA,NA,NA
16,NA,NA,NA,NA
16,NA,NA,NA,NA
16,NA,NA,21,5
16,NA,NA,NA,NA
16,NA,NA,NA,NA
16,NA,NA,NA,NA
16,NA,NA,20,4
16,NA,NA,19,3
16,NA,NA,19,3
16,NA,NA,NA,NA
16,NA,NA,NA,NA
16,NA,NA,19,3
16,NA,NA,19,3
16,22,6,20,4
16,23,7,19,3
16,NA,NA,19,3
16,NA,NA,20,4
16,NA,NA,19,3
16,NA,NA,NA,NA
16,NA,NA,NA,NA
16,NA,NA,NA,NA
16,NA,NA,NA,NA
16,NA,NA,19,3
16,NA,NA,23,7
16,NA,NA,NA,NA
16,NA,NA,NA,NA
16,NA,NA,NA,NA
16,NA,NA,NA,NA
16,NA,NA,19,3
16,NA,NA,NA,NA
16,NA,NA,19,3
16,NA,NA,NA,NA
16,NA,NA,19,3
16,NA,NA,18,2
16,NA,NA,NA,NA
16,NA,NA,NA,NA
16,NA,NA,NA,NA
16,NA,NA,NA,NA
16,NA,NA,NA,NA
16,NA,NA,NA,NA
16,21,5,19,3
16,NA,NA,NA,NA
16,NA,NA,19,3
16,NA,NA,NA,NA
16,NA,NA,19,3
16,22,6,19,3
16,NA,NA,19,3
16,NA,NA,NA,NA
16,NA,NA,NA,NA
16,NA,NA,NA,NA
16,NA,NA,NA,NA
16,22,6,19,3
16,NA,NA,NA,NA
16,NA,NA,NA,NA
16,NA,NA,NA,NA
16,NA,NA,NA,NA
16,NA,NA,NA,NA
16,NA,NA,19,3
16,NA,NA,NA,NA
16,NA,NA,NA,NA
16,22,6,19,3
16,NA,NA,NA,NA
16,NA,NA,NA,NA
16,NA,NA,NA,NA
16,NA,NA,19,3
16,NA,NA,NA,NA
16,NA,NA,NA,NA
16,NA,NA,NA,NA
16,NA,NA,NA,NA
15,NA,NA,NA,NA
17,NA,NA,20,3
17,NA,NA,22,5
17,NA,NA,NA,NA
17,NA,NA,NA,NA
17,NA,NA,NA,NA
17,NA,NA,NA,NA
17,NA,NA,20,3
17,NA,NA,20,3
17,NA,NA,19,2
17,22,5,20,3
17,NA,NA,20,3
17,NA,NA,NA,NA
17,NA,NA,NA,NA
17,NA,NA,20,3
17,NA,NA,20,3
17,22,5,21,4
17,NA,NA,21,4
17,NA,NA,NA,NA
17,23,6,20,3
17,NA,NA,NA,NA
17,NA,NA,NA,NA
17,NA,NA,NA,NA
17,NA,NA,20,3
17,NA,NA,NA,NA
17,NA,NA,NA,NA
17,24,7,22,5
17,25,8,19,2
17,NA,NA,21,4
17,NA,NA,20,3
17,NA,NA,21,4
17,NA,NA,NA,NA
17,NA,NA,NA,NA
17,NA,NA,20,3
17,NA,NA,23,6
17,NA,NA,NA,NA
17,NA,NA,NA,NA
17,NA,NA,22,5
17,NA,NA,NA,NA
17,NA,NA,NA,NA
17,NA,NA,NA,NA
17,NA,NA,NA,NA
17,NA,NA,NA,NA
17,NA,NA,NA,NA
17,NA,NA,NA,NA
17,NA,NA,19,2
17,NA,NA,21,4
17,NA,NA,NA,NA
17,NA,NA,NA,NA
17,NA,NA,NA,NA
17,NA,NA,NA,NA
17,24,7,20,3
17,NA,NA,21,4
17,NA,NA,20,3
17,NA,NA,24,7
17,NA,NA,NA,NA
17,NA,NA,NA,NA
17,NA,NA,NA,NA
17,NA,NA,NA,NA
17,NA,NA,22,5
17,26,9,20,3
17,NA,NA,20,3
17,NA,NA,NA,NA
17,NA,NA,NA,NA
17,NA,NA,20,3
17,NA,NA,NA,NA
17,NA,NA,NA,NA
17,NA,NA,NA,NA
17,NA,NA,20,3
17,25,8,21,4
17,NA,NA,20,3
17,NA,NA,NA,NA
17,NA,NA,19,2
17,NA,NA,NA,NA
17,NA,NA,21,4
17,NA,NA,NA,NA
17,NA,NA,NA,NA
17,NA,NA,19,2
17,NA,NA,21,4
17,NA,NA,19,2
17,26,9,19,2
17,NA,NA,NA,NA
17,NA,NA,NA,NA
17,NA,NA,20,3
17,NA,NA,NA,NA
17,25,8,22,5
17,NA,NA,NA,NA
17,NA,NA,19,2
17,NA,NA,20,3
17,22,5,20,3
17,NA,NA,NA,NA
17,NA,NA,22,5
17,NA,NA,NA,NA
17,NA,NA,20,3
17,NA,NA,20,3
17,NA,NA,20,3
17,NA,NA,21,4
17,NA,NA,19,2
17,NA,NA,NA,NA
17,NA,NA,NA,NA
17,NA,NA,20,3
17,NA,NA,NA,NA
17,NA,NA,NA,NA
17,NA,NA,20,3
17,NA,NA,NA,NA
17,NA,NA,NA,NA
17,NA,NA,NA,NA
17,NA,NA,NA,NA
17,NA,NA,NA,NA
17,NA,NA,19,2
17,NA,NA,20,3
17,22,5,21,4
17,NA,NA,NA,NA
17,NA,NA,NA,NA
17,NA,NA,23,6
17,25,8,22,5
17,NA,NA,NA,NA
17,NA,NA,21,4
17,NA,NA,NA,NA
17,NA,NA,NA,NA
17,NA,NA,19,2
17,NA,NA,NA,NA
17,NA,NA,NA,NA
17,24,7,20,3
17,NA,NA,NA,NA
17,NA,NA,20,3
17,22,5,20,3
17,NA,NA,20,3
17,22,5,20,3
17,NA,NA,NA,NA
17,NA,NA,NA,NA
17,NA,NA,19,2
17,23,6,22,5
17,NA,NA,NA,NA
17,NA,NA,NA,NA
17,NA,NA,19,2
17,NA,NA,NA,NA
17,24,7,22,5
17,NA,NA,NA,NA
17,NA,NA,NA,NA
17,21,4,19,2
17,NA,NA,NA,NA
17,NA,NA,20,3
17,NA,NA,21,4
17,NA,NA,19,2
17,NA,NA,NA,NA
17,NA,NA,20,3
17,NA,NA,NA,NA
17,NA,NA,NA,NA
17,NA,NA,NA,NA
17,NA,NA,19,2
17,NA,NA,NA,NA
17,NA,NA,20,3
17,NA,NA,20,3
17,NA,NA,21,4
17,NA,NA,20,3
17,22,5,19,2
17,NA,NA,22,5
17,NA,NA,NA,NA
17,NA,NA,NA,NA
17,25,8,19,2
17,27,10,21,4
17,NA,NA,19,2
17,NA,NA,22,5
17,NA,NA,NA,NA
17,NA,NA,NA,NA
17,NA,NA,NA,NA
17,NA,NA,21,4
17,NA,NA,NA,NA
17,NA,NA,20,3
17,NA,NA,20,3
17,NA,NA,NA,NA
17,NA,NA,19,2
17,NA,NA,21,4
17,NA,NA,19,2
17,NA,NA,NA,NA
17,NA,NA,20,3
17,NA,NA,NA,NA
17,NA,NA,NA,NA
17,NA,NA,NA,NA
17,NA,NA,NA,NA
17,NA,NA,NA,NA
17,NA,NA,NA,NA
17,NA,NA,NA,NA
17,NA,NA,NA,NA
17,NA,NA,19,2
17,NA,NA,20,3
17,NA,NA,NA,NA
17,NA,NA,NA,NA
17,24,7,20,3
17,NA,NA,NA,NA
17,21,4,19,2
17,NA,NA,NA,NA
17,NA,NA,NA,NA
17,NA,NA,20,3
17,NA,NA,NA,NA
17,NA,NA,NA,NA
17,NA,NA,22,5
17,NA,NA,NA,NA
17,NA,NA,21,4
17,NA,NA,NA,NA
17,NA,NA,21,4
17,NA,NA,NA,NA
17,NA,NA,20,3
17,NA,NA,20,3
17,NA,NA,NA,NA
17,NA,NA,19,2
17,NA,NA,NA,NA
17,NA,NA,NA,NA
17,NA,NA,19,2
17,NA,NA,NA,NA
17,NA,NA,21,4
17,NA,NA,NA,NA
17,NA,NA,NA,NA
17,NA,NA,20,3
17,NA,NA,NA,NA
17,NA,NA,21,4
17,NA,NA,19,2
17,NA,NA,NA,NA
17,NA,NA,NA,NA
17,24,7,21,4
17,NA,NA,NA,NA
17,NA,NA,NA,NA
17,NA,NA,19,2
17,NA,NA,NA,NA
17,NA,NA,22,5
17,NA,NA,NA,NA
17,NA,NA,NA,NA
17,NA,NA,20,3
17,NA,NA,NA,NA
17,NA,NA,19,2
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,25,7,22,4
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,22,4
18,NA,NA,NA,NA
18,NA,NA,23,5
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,25,7,21,3
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,21,3
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,25,7,21,3
18,NA,NA,NA,NA
18,NA,NA,25,7
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,24,6,21,3
18,NA,NA,21,3
18,NA,NA,20,2
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,25,7,23,5
18,NA,NA,22,4
18,NA,NA,21,3
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,21,3
18,NA,NA,NA,NA
18,NA,NA,21,3
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,22,4
18,22,4,20,2
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,24,6,21,3
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,20,2
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,22,4
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,22,4
18,NA,NA,26,8
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,21,3
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,20,2
18,24,6,21,3
18,23,5,21,3
18,NA,NA,21,3
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,22,4
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,21,3
18,NA,NA,NA,NA
18,25,7,21,3
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,23,5,21,3
18,NA,NA,22,4
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,22,4
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,26,8
18,25,7,22,4
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,21,3
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,20,2
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,22,4,21,3
18,NA,NA,21,3
18,NA,NA,22,4
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,22,4
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,20,2
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,22,4
18,NA,NA,21,3
18,NA,NA,NA,NA
18,NA,NA,21,3
18,NA,NA,21,3
18,NA,NA,NA,NA
18,NA,NA,21,3
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,22,4
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,25,7,21,3
18,NA,NA,26,8
18,NA,NA,27,9
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,22,4
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,21,3
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,22,4
18,NA,NA,NA,NA
18,NA,NA,21,3
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,21,3
18,NA,NA,NA,NA
18,25,7,23,5
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,21,3
18,NA,NA,21,3
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,24,6,21,3
18,25,7,22,4
18,NA,NA,NA,NA
18,23,5,20,2
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,21,3
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,22,4
18,26,8,21,3
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,22,4
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,21,3
18,NA,NA,21,3
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,25,7,21,3
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,21,3
18,NA,NA,21,3
18,25,7,21,3
18,NA,NA,21,3
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,22,4
18,NA,NA,21,3
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,25,7,22,4
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,26,8,22,4
18,24,6,20,2
18,NA,NA,20,2
18,NA,NA,22,4
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
18,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,22,3
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,22,3
19,NA,NA,NA,NA
19,NA,NA,22,3
19,26,7,21,2
19,NA,NA,NA,NA
19,25,6,22,3
19,NA,NA,22,3
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,22,3
19,NA,NA,26,7
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,25,6
19,NA,NA,22,3
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,24,5,22,3
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,22,3
19,NA,NA,22,3
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,22,3
19,NA,NA,21,2
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,22,3
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,22,3
19,NA,NA,22,3
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,25,6,22,3
19,NA,NA,NA,NA
19,NA,NA,27,8
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,25,6,21,2
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,22,3
19,NA,NA,NA,NA
19,NA,NA,22,3
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,22,3
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,26,7,22,3
19,NA,NA,NA,NA
19,NA,NA,27,8
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,25,6
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,22,3
19,NA,NA,NA,NA
19,25,6,23,4
19,NA,NA,23,4
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,22,3
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,22,3
19,NA,NA,NA,NA
19,NA,NA,21,2
19,NA,NA,22,3
19,NA,NA,NA,NA
19,NA,NA,21,2
19,NA,NA,NA,NA
19,NA,NA,23,4
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,22,3
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,23,4
19,NA,NA,NA,NA
19,NA,NA,22,3
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,22,3
19,25,6,22,3
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,21,2
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,22,3
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,22,3
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,25,6,22,3
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,22,3
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,21,2
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,22,3
19,NA,NA,NA,NA
19,NA,NA,23,4
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,25,6,22,3
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,27,8
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,22,3
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,21,2
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,22,3
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,27,8
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,25,6,22,3
19,NA,NA,NA,NA
19,25,6,22,3
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,25,6,22,3
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,27,8,22,3
19,NA,NA,NA,NA
19,25,6,21,2
19,NA,NA,NA,NA
19,26,7,22,3
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,22,3
19,25,6,21,2
19,NA,NA,NA,NA
19,NA,NA,22,3
19,NA,NA,NA,NA
19,26,7,21,2
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
19,NA,NA,NA,NA
20,NA,NA,NA,NA
20,NA,NA,NA,NA
20,NA,NA,NA,NA
20,NA,NA,22,2
20,NA,NA,NA,NA
20,25,5,23,3
20,NA,NA,24,4
20,NA,NA,22,2
20,NA,NA,23,3
20,NA,NA,NA,NA
20,NA,NA,24,4
20,NA,NA,NA,NA
20,NA,NA,NA,NA
20,NA,NA,NA,NA
20,NA,NA,NA,NA
20,NA,NA,23,3
20,NA,NA,23,3
20,NA,NA,23,3
20,NA,NA,23,3
20,NA,NA,23,3
20,NA,NA,23,3
20,NA,NA,22,2
20,NA,NA,NA,NA
20,NA,NA,NA,NA
20,NA,NA,NA,NA
20,NA,NA,23,3
20,NA,NA,NA,NA
20,NA,NA,22,2
20,NA,NA,23,3
20,NA,NA,NA,NA
20,NA,NA,NA,NA
20,NA,NA,NA,NA
20,NA,NA,22,2
20,NA,NA,23,3
20,NA,NA,27,7
20,NA,NA,NA,NA
20,NA,NA,22,2
20,NA,NA,23,3
20,NA,NA,23,3
20,26,6,23,3
20,NA,NA,NA,NA
20,NA,NA,23,3
20,NA,NA,NA,NA
20,NA,NA,22,2
20,NA,NA,NA,NA
20,NA,NA,23,3
20,NA,NA,22,2
20,NA,NA,23,3
20,25,5,23,3
20,NA,NA,NA,NA
20,NA,NA,22,2
20,NA,NA,NA,NA
20,NA,NA,23,3
20,NA,NA,NA,NA
20,NA,NA,22,2
20,26,6,23,3
20,NA,NA,24,4
20,NA,NA,24,4
20,NA,NA,NA,NA
20,NA,NA,23,3
20,NA,NA,NA,NA
20,NA,NA,NA,NA
20,NA,NA,22,2
20,NA,NA,22,2
20,NA,NA,23,3
20,NA,NA,23,3
20,NA,NA,NA,NA
20,NA,NA,22,2
20,NA,NA,24,4
20,NA,NA,24,4
20,25,5,23,3
20,NA,NA,NA,NA
20,NA,NA,22,2
20,NA,NA,NA,NA
20,NA,NA,23,3
20,NA,NA,NA,NA
20,NA,NA,NA,NA
20,NA,NA,23,3
20,NA,NA,23,3
20,NA,NA,23,3
20,NA,NA,22,2
20,NA,NA,NA,NA
20,NA,NA,23,3
20,NA,NA,NA,NA
20,NA,NA,NA,NA
20,NA,NA,22,2
20,NA,NA,24,4
20,NA,NA,23,3
20,NA,NA,23,3
20,NA,NA,NA,NA
20,NA,NA,26,6
20,NA,NA,22,2
20,NA,NA,23,3
20,NA,NA,NA,NA
20,NA,NA,25,5
20,NA,NA,NA,NA
20,NA,NA,NA,NA
20,NA,NA,NA,NA
20,NA,NA,23,3
20,NA,NA,24,4
20,NA,NA,24,4
20,NA,NA,22,2
20,26,6,22,2
20,NA,NA,NA,NA
20,NA,NA,23,3
20,NA,NA,23,3
20,NA,NA,23,3
20,NA,NA,22,2
20,NA,NA,NA,NA
20,NA,NA,24,4
20,NA,NA,NA,NA
20,NA,NA,NA,NA
20,NA,NA,25,5
20,NA,NA,22,2
20,26,6,22,2
20,NA,NA,NA,NA
20,25,5,22,2
20,NA,NA,NA,NA
20,NA,NA,23,3
20,NA,NA,24,4
20,NA,NA,NA,NA
20,NA,NA,22,2
20,NA,NA,23,3
20,NA,NA,22,2
20,NA,NA,NA,NA
20,NA,NA,NA,NA
20,NA,NA,NA,NA
20,NA,NA,NA,NA
20,NA,NA,NA,NA
20,NA,NA,24,4
20,NA,NA,24,4
10,23,13,20,10
20,NA,NA,NA,NA
20,NA,NA,23,3
20,NA,NA,NA,NA
20,NA,NA,22,2
20,NA,NA,23,3
20,NA,NA,22,2
20,25,5,23,3
20,25,5,22,2
20,NA,NA,23,3
20,NA,NA,22,2
20,NA,NA,24,4
20,NA,NA,22,2
20,NA,NA,NA,NA
20,NA,NA,NA,NA
20,NA,NA,24,4
20,NA,NA,23,3
20,NA,NA,22,2
20,NA,NA,24,4
20,27,7,22,2
20,27,7,23,3
